"name","full_name","clone_url","html_url","created_at","updated_at","language","size","stargazers_count","watchers_count","forks_count","topics","visibility","forks","open_issues","watchers"
"calibr8","sandialabs/calibr8","https://github.com/sandialabs/calibr8.git","https://github.com/sandialabs/calibr8","2021-08-30T19:09:50Z","2022-06-08T03:53:45Z","C++",686,3,3,0,"[]","public",0,0,3
"packet2vec","sandialabs/packet2vec","https://github.com/sandialabs/packet2vec.git","https://github.com/sandialabs/packet2vec","2020-06-03T15:28:01Z","2022-09-08T02:52:48Z","C++",161,3,3,2,"[]","public",2,6,3
"Tines","sandialabs/Tines","https://github.com/sandialabs/Tines.git","https://github.com/sandialabs/Tines","2021-02-05T19:25:27Z","2022-10-12T20:46:54Z","C++",46831,3,3,4,"[]","public",4,1,3
"tacho","sandialabs/tacho","https://github.com/sandialabs/tacho.git","https://github.com/sandialabs/tacho","2022-07-21T17:07:40Z","2022-08-02T18:09:10Z","C++",276,3,3,1,"[]","public",1,0,3
"miniIsosurface","sandialabs/miniIsosurface","https://github.com/sandialabs/miniIsosurface.git","https://github.com/sandialabs/miniIsosurface","2018-08-13T23:43:38Z","2022-08-10T02:24:09Z","C++",26914,8,8,4,"[]","public",4,0,8
"seacas","sandialabs/seacas","https://github.com/sandialabs/seacas.git","https://github.com/sandialabs/seacas","2015-06-05T16:44:12Z","2022-10-07T13:47:13Z","C",330631,95,95,62,"['snl-applications', 'snl-comp-science-libs', 'snl-science-libs']","public",62,18,95
"Zoltan","sandialabs/Zoltan","https://github.com/sandialabs/Zoltan.git","https://github.com/sandialabs/Zoltan","2020-11-16T16:44:52Z","2022-10-03T07:07:24Z","C",42557,12,12,6,"[]","public",6,4,12
"cambio","sandialabs/cambio","https://github.com/sandialabs/cambio.git","https://github.com/sandialabs/cambio","2019-03-19T18:31:52Z","2022-01-26T00:42:29Z","C",1662,8,8,8,"['snl-applications', 'snl-visualization']","public",8,0,8
"TIGER","sandialabs/TIGER","https://github.com/sandialabs/TIGER.git","https://github.com/sandialabs/TIGER","2019-11-20T20:45:57Z","2022-09-14T15:56:59Z","C",10629,7,7,2,"['bioinformatics', 'perl', 'snl-other']","public",2,2,7
"wafl","sandialabs/wafl","https://github.com/sandialabs/wafl.git","https://github.com/sandialabs/wafl","2020-05-06T22:07:56Z","2022-06-08T05:37:21Z","C",947,3,3,1,"[]","public",1,0,3
"SMB","sandialabs/SMB","https://github.com/sandialabs/SMB.git","https://github.com/sandialabs/SMB","2020-11-04T20:05:59Z","2022-03-06T23:12:44Z","C",268,2,2,0,"[]","public",0,0,2
"SMARTT","sandialabs/SMARTT","https://github.com/sandialabs/SMARTT.git","https://github.com/sandialabs/SMARTT","2021-08-09T14:08:20Z","2022-03-14T19:10:28Z","C",1519,2,2,1,"[]","public",1,0,2
"miniMD","Mantevo/miniMD","https://github.com/Mantevo/miniMD.git","https://github.com/Mantevo/miniMD","2016-07-05T18:52:42Z","2022-09-04T07:19:05Z","C++",329,38,38,30,"['mantevo', 'mini-app', 'molecular-dynamics', 'molecular-dynamics-simulation', 'snl-mini-apps']","public",30,9,38
"miniFE","Mantevo/miniFE","https://github.com/Mantevo/miniFE.git","https://github.com/Mantevo/miniFE","2016-07-05T17:21:53Z","2022-09-20T15:53:19Z","C++",1052,22,22,26,"['ecp', 'finite-elements', 'miniapp', 'minife', 'snl-mini-apps', 'solver', 'solvers']","public",26,6,22
"miniAero","Mantevo/miniAero","https://github.com/Mantevo/miniAero.git","https://github.com/Mantevo/miniAero","2016-07-05T18:54:21Z","2022-02-06T10:14:03Z","C++",712,13,13,21,"['cfd', 'computational-fluid-dynamics', 'mantevo', 'mini-app', 'snl-mini-apps']","public",21,5,13
"HPCCG","Mantevo/HPCCG","https://github.com/Mantevo/HPCCG.git","https://github.com/Mantevo/HPCCG","2017-07-02T13:46:43Z","2022-02-26T12:13:37Z","C++",51,11,11,12,"[]","public",12,1,11
"miniXyce","Mantevo/miniXyce","https://github.com/Mantevo/miniXyce.git","https://github.com/Mantevo/miniXyce","2016-07-05T18:55:51Z","2022-08-24T09:50:10Z","C++",224,5,5,3,"['circuit-simulator', 'mantevo', 'mini-app', 'snl-mini-apps']","public",3,0,5
"miniTri","Mantevo/miniTri","https://github.com/Mantevo/miniTri.git","https://github.com/Mantevo/miniTri","2016-08-01T17:25:23Z","2019-07-10T11:49:53Z","C++",119,1,1,5,"[]","public",5,1,1
"miniAMR","Mantevo/miniAMR","https://github.com/Mantevo/miniAMR.git","https://github.com/Mantevo/miniAMR","2016-07-05T18:53:43Z","2022-09-27T15:40:23Z","C",237,24,24,16,"['mini-apps']","public",16,7,24
"DSP","Argonne-National-Laboratory/DSP","https://github.com/Argonne-National-Laboratory/DSP.git","https://github.com/Argonne-National-Laboratory/DSP","2014-11-13T23:24:20Z","2022-10-12T08:55:26Z","C++",66934,68,68,22,"['julia', 'mixed-integer-programming', 'optimization', 'parallel', 'stochastic-optimization']","public",22,19,68
"ISOmodel","Argonne-National-Laboratory/ISOmodel","https://github.com/Argonne-National-Laboratory/ISOmodel.git","https://github.com/Argonne-National-Laboratory/ISOmodel","2016-02-23T06:00:54Z","2022-09-05T21:00:32Z","C++",1866,17,17,9,"[]","public",9,2,17
"neml","Argonne-National-Laboratory/neml","https://github.com/Argonne-National-Laboratory/neml.git","https://github.com/Argonne-National-Laboratory/neml","2018-10-25T20:22:33Z","2022-04-14T15:34:11Z","C++",22613,8,8,15,"[]","public",15,4,8
"ProMC","Argonne-National-Laboratory/ProMC","https://github.com/Argonne-National-Laboratory/ProMC.git","https://github.com/Argonne-National-Laboratory/ProMC","2015-03-20T00:26:23Z","2020-11-17T19:59:11Z","C++",24970,4,4,6,"[]","public",6,1,4
"PIPS","Argonne-National-Laboratory/PIPS","https://github.com/Argonne-National-Laboratory/PIPS.git","https://github.com/Argonne-National-Laboratory/PIPS","2015-10-12T17:32:12Z","2022-09-08T02:51:54Z","C",30743,68,68,20,"[]","public",20,11,68
"deer","Argonne-National-Laboratory/deer","https://github.com/Argonne-National-Laboratory/deer.git","https://github.com/Argonne-National-Laboratory/deer","2019-07-01T20:05:06Z","2022-03-08T08:29:56Z","C",2355,3,3,9,"[]","public",9,1,3
"goose","Argonne-National-Laboratory/goose","https://github.com/Argonne-National-Laboratory/goose.git","https://github.com/Argonne-National-Laboratory/goose","2021-08-18T19:46:20Z","2021-08-18T19:47:46Z","C",121,0,0,0,"[]","public",0,0,0
"UnifyFS","LLNL/UnifyFS","https://github.com/LLNL/UnifyFS.git","https://github.com/LLNL/UnifyFS","2017-10-16T19:36:31Z","2022-09-30T00:43:29Z","C",7386,82,82,26,"['burst-buffers', 'file-system', 'system-software']","public",26,110,82
"ior","LLNL/ior","https://github.com/LLNL/ior.git","https://github.com/LLNL/ior","2011-11-10T01:48:48Z","2022-08-10T19:55:11Z","C",290,103,103,51,"[]","public",51,22,103
"lmt","LLNL/lmt","https://github.com/LLNL/lmt.git","https://github.com/LLNL/lmt","2011-03-04T22:06:14Z","2022-09-19T06:16:16Z","C",6286,59,59,18,"[]","public",18,15,59
"GOTCHA","LLNL/GOTCHA","https://github.com/LLNL/GOTCHA.git","https://github.com/LLNL/GOTCHA","2017-05-04T17:28:36Z","2022-09-23T09:12:07Z","C",368,55,55,14,"['c', 'llnl']","public",14,17,55
"STAT","LLNL/STAT","https://github.com/LLNL/STAT.git","https://github.com/LLNL/STAT","2013-02-19T23:47:46Z","2022-09-23T11:01:56Z","C",15930,54,54,23,"['performance']","public",23,6,54
"lustre","LLNL/lustre","https://github.com/LLNL/lustre.git","https://github.com/LLNL/lustre","2010-12-02T01:04:38Z","2022-08-26T12:20:57Z","C",162890,53,53,17,"['file-system', 'system-software']","public",17,0,53
"unum","LLNL/unum","https://github.com/LLNL/unum.git","https://github.com/LLNL/unum","2016-10-15T23:08:30Z","2022-10-04T07:55:41Z","C",300,40,40,9,"[]","public",9,0,40
"H5Z-ZFP","LLNL/H5Z-ZFP","https://github.com/LLNL/H5Z-ZFP.git","https://github.com/LLNL/H5Z-ZFP","2016-10-27T23:08:08Z","2022-10-08T21:01:11Z","C",387,36,36,13,"['compression', 'hdf5', 'lossy-compression', 'plugin', 'zfp-library']","public",13,10,36
"ddcMD","LLNL/ddcMD","https://github.com/LLNL/ddcMD.git","https://github.com/LLNL/ddcMD","2020-06-04T18:09:40Z","2022-10-01T11:34:46Z","C",982,27,27,7,"[]","public",7,0,27
"burstfs","LLNL/burstfs","https://github.com/LLNL/burstfs.git","https://github.com/LLNL/burstfs","2017-04-13T18:22:34Z","2022-05-24T13:09:05Z","C",778,17,17,5,"[]","public",5,0,17
"mdtest","LLNL/mdtest","https://github.com/LLNL/mdtest.git","https://github.com/LLNL/mdtest","2016-10-06T00:37:07Z","2022-08-17T07:40:20Z","C",59,15,15,14,"[]","public",14,0,15
"Silo","LLNL/Silo","https://github.com/LLNL/Silo.git","https://github.com/LLNL/Silo","2019-03-20T03:01:59Z","2022-08-04T15:28:03Z","C",31850,14,14,9,"['database', 'scientific-visualization', 'storage']","public",9,119,14
"pLiner","LLNL/pLiner","https://github.com/LLNL/pLiner.git","https://github.com/LLNL/pLiner","2020-07-08T16:39:26Z","2022-02-24T23:54:28Z","C",1635,13,13,3,"[]","public",3,1,13
"Adagio","LLNL/Adagio","https://github.com/LLNL/Adagio.git","https://github.com/LLNL/Adagio","2013-11-12T22:48:29Z","2022-08-23T04:07:05Z","C",67,11,11,1,"[]","public",1,0,11
"mhysa","LLNL/mhysa","https://github.com/LLNL/mhysa.git","https://github.com/LLNL/mhysa","2020-02-07T00:40:02Z","2022-07-08T17:36:32Z","C",143981,11,11,3,"['math-physics', 'simulation']","public",3,0,11
"direct-fuse","LLNL/direct-fuse","https://github.com/LLNL/direct-fuse.git","https://github.com/LLNL/direct-fuse","2020-03-03T22:13:14Z","2022-07-01T09:39:03Z","C",279,9,9,4,"[]","public",4,1,9
"GOTCHA-tracer","LLNL/GOTCHA-tracer","https://github.com/LLNL/GOTCHA-tracer.git","https://github.com/LLNL/GOTCHA-tracer","2017-06-01T22:36:53Z","2022-02-26T09:07:05Z","C",25,6,6,3,"[]","public",3,2,6
"perf-dump","LLNL/perf-dump","https://github.com/LLNL/perf-dump.git","https://github.com/LLNL/perf-dump","2014-10-11T04:20:46Z","2020-04-21T20:17:04Z","C",34,6,6,2,"['performance']","public",2,1,6
"AutomaDeD","LLNL/AutomaDeD","https://github.com/LLNL/AutomaDeD.git","https://github.com/LLNL/AutomaDeD","2013-11-14T04:31:40Z","2020-10-15T01:19:25Z","C",1679,5,5,3,"[]","public",3,1,5
"graphlib","LLNL/graphlib","https://github.com/LLNL/graphlib.git","https://github.com/LLNL/graphlib","2013-02-20T00:04:07Z","2020-01-24T23:36:17Z","C",112,4,4,1,"['graph']","public",1,1,4
"paraDIS_lib","LLNL/paraDIS_lib","https://github.com/LLNL/paraDIS_lib.git","https://github.com/LLNL/paraDIS_lib","2016-05-25T17:30:55Z","2020-09-28T22:03:44Z","C",33035,3,3,2,"[]","public",2,1,3
"zfp","LLNL/zfp","https://github.com/LLNL/zfp.git","https://github.com/LLNL/zfp","2016-03-24T02:10:02Z","2022-10-12T23:52:30Z","C++",3830,562,562,123,"['arrays', 'compression', 'data-viz', 'floating-point', 'radiuss']","public",123,30,562
"RAJA","LLNL/RAJA","https://github.com/LLNL/RAJA.git","https://github.com/LLNL/RAJA","2016-04-28T23:46:22Z","2022-10-12T12:05:15Z","C++",31012,341,341,87,"['blt', 'c-plus-plus', 'cpp', 'llnl', 'parallel-computing', 'portability', 'programming-model', 'radiuss', 'raja']","public",87,172,341
"Caliper","LLNL/Caliper","https://github.com/LLNL/Caliper.git","https://github.com/LLNL/Caliper","2015-11-11T02:02:00Z","2022-10-11T19:07:51Z","C++",8332,249,249,48,"['annotation-apis', 'caliper', 'cpp', 'hpc', 'instrumentation', 'performance', 'performance-analysis', 'performance-monitoring', 'radiuss', 'trace']","public",48,27,249
"Umpire","LLNL/Umpire","https://github.com/LLNL/Umpire.git","https://github.com/LLNL/Umpire","2018-03-12T19:13:20Z","2022-09-13T06:37:53Z","C++",14984,228,228,44,"['blt', 'cpp', 'gpu', 'hpc', 'memory-management', 'portability', 'radiuss']","public",44,9,228
"blt","LLNL/blt","https://github.com/LLNL/blt.git","https://github.com/LLNL/blt","2017-02-28T21:59:28Z","2022-10-09T12:50:48Z","C++",5180,196,196,47,"['blt', 'build-system', 'build-tools', 'cmake', 'cpp', 'hpc', 'radiuss', 'testing']","public",47,107,196
"lbann","LLNL/lbann","https://github.com/LLNL/lbann.git","https://github.com/LLNL/lbann","2016-05-11T20:04:20Z","2022-10-12T07:18:46Z","C++",29086,194,194,67,"['artificial-intelligence', 'cpp', 'hpc', 'machine-learning', 'neural-network', 'performance', 'radiuss']","public",67,175,194
"SAMRAI","LLNL/SAMRAI","https://github.com/LLNL/SAMRAI.git","https://github.com/LLNL/SAMRAI","2016-03-03T22:02:59Z","2022-09-27T16:55:43Z","C++",72698,184,184,71,"['adaptive-mesh-refinement', 'amr', 'cpp', 'hpc', 'math-physics', 'parallel-computing', 'radiuss', 'scientific-computing']","public",71,53,184
"hiop","LLNL/hiop","https://github.com/LLNL/hiop.git","https://github.com/LLNL/hiop","2017-12-05T19:35:59Z","2022-10-12T11:05:09Z","C++",38604,160,160,31,"['acopf', 'bfgs', 'constrained-optimization', 'cuda', 'gpu-support', 'hpc', 'interior-point-method', 'math-physics', 'mpi', 'nonlinear-optimization', 'nonlinear-optimization-algorithms', 'nonlinear-programming', 'nonlinear-programming-algorithms', 'optimization', 'parallel-programming', 'quasi-newton', 'radiuss', 'solver']","public",31,23,160
"conduit","LLNL/conduit","https://github.com/LLNL/conduit.git","https://github.com/LLNL/conduit","2015-08-11T16:14:10Z","2022-10-01T19:41:54Z","C++",28078,122,122,52,"['cpp', 'data-management', 'fortran', 'hdf5', 'hpc', 'json', 'llnl', 'python', 'radiuss', 'scientific-computing', 'yaml']","public",52,100,122
"units","LLNL/units","https://github.com/LLNL/units.git","https://github.com/LLNL/units","2019-05-08T19:26:13Z","2022-10-06T14:19:10Z","C++",4090,110,110,22,"['conversion', 'cpp', 'energy', 'math-physics', 'measurements', 'physical-units', 'si-units', 'string-conversions', 'unit-conversions']","public",22,2,110
"libROM","LLNL/libROM","https://github.com/LLNL/libROM.git","https://github.com/LLNL/libROM","2016-03-31T20:20:55Z","2022-09-24T14:43:07Z","C++",51679,104,104,26,"['large-scale', 'math-physics', 'model-reduction', 'modeling', 'parallel-computing', 'reduced-order-models', 'scientific', 'simulation', 'subspace-learning']","public",26,20,104
"axom","LLNL/axom","https://github.com/LLNL/axom.git","https://github.com/LLNL/axom","2019-04-12T20:16:24Z","2022-10-07T20:38:16Z","C++",36541,95,95,15,"['app-infrastructure', 'c-plus-plus', 'cpp', 'fortran', 'hpc', 'llnl', 'parallel-computing', 'radiuss']","public",15,139,95
"CHAI","LLNL/CHAI","https://github.com/LLNL/CHAI.git","https://github.com/LLNL/CHAI","2017-07-25T20:29:59Z","2022-08-25T16:26:10Z","C++",1272,86,86,18,"['blt', 'cpp', 'data-abstraction', 'gpu', 'memory-management', 'portability', 'radiuss', 'raja']","public",18,23,86
"serac","LLNL/serac","https://github.com/LLNL/serac.git","https://github.com/LLNL/serac","2020-02-24T20:23:08Z","2022-10-10T11:13:16Z","C++",14093,84,84,19,"['cpp', 'finite-elements', 'math-physics', 'proxy-application', 'simulation']","public",19,92,84
"RAJAPerf","LLNL/RAJAPerf","https://github.com/LLNL/RAJAPerf.git","https://github.com/LLNL/RAJAPerf","2017-09-25T20:18:46Z","2022-10-11T01:03:29Z","C++",7659,79,79,31,"['c-plus-plus', 'cpp', 'llnl', 'performance', 'programming-model', 'proxy-application', 'raja']","public",31,34,79
"shroud","LLNL/shroud","https://github.com/LLNL/shroud.git","https://github.com/LLNL/shroud","2017-10-11T16:58:45Z","2022-07-29T20:56:28Z","C++",19770,75,75,6,"['build-tools', 'c', 'c-plus-plus', 'cpp', 'fortran', 'language-bindings', 'python', 'radiuss']","public",6,8,75
"LULESH","LLNL/LULESH","https://github.com/LLNL/LULESH.git","https://github.com/LLNL/LULESH","2017-08-30T23:07:07Z","2022-10-06T07:55:31Z","C++",1339,73,73,56,"['proxy-application']","public",56,7,73
"umap","LLNL/umap","https://github.com/LLNL/umap.git","https://github.com/LLNL/umap","2017-06-28T23:41:24Z","2022-09-29T16:43:18Z","C++",72788,69,69,18,"['cpp']","public",18,6,69
"fpzip","LLNL/fpzip","https://github.com/LLNL/fpzip.git","https://github.com/LLNL/fpzip","2019-12-19T00:17:57Z","2022-08-03T03:47:29Z","C++",67,63,63,7,"['compression', 'cpp', 'data-viz', 'floating-point']","public",7,2,63
"camp","LLNL/camp","https://github.com/LLNL/camp.git","https://github.com/LLNL/camp","2018-08-21T21:54:40Z","2022-08-26T06:51:53Z","C++",339,56,56,12,"['cpp']","public",12,28,56
"Aluminum","LLNL/Aluminum","https://github.com/LLNL/Aluminum.git","https://github.com/LLNL/Aluminum","2018-08-20T18:22:15Z","2022-09-21T07:00:53Z","C++",1129,51,51,19,"['cpp', 'gpu']","public",19,8,51
"Elemental","LLNL/Elemental","https://github.com/LLNL/Elemental.git","https://github.com/LLNL/Elemental","2017-11-15T16:59:33Z","2022-10-05T11:33:43Z","C++",60733,48,48,14,"['cpp', 'math-physics']","public",14,5,48
"metall","LLNL/metall","https://github.com/LLNL/metall.git","https://github.com/LLNL/metall","2019-03-19T00:27:40Z","2022-09-08T18:46:05Z","C++",77429,41,41,12,"['allocator', 'cpp', 'ecp', 'exascale-computing', 'memory-allocator', 'persistent-memory']","public",12,0,41
"spheral","LLNL/spheral","https://github.com/LLNL/spheral.git","https://github.com/LLNL/spheral","2018-07-24T20:43:19Z","2022-09-23T17:49:32Z","C++",31204,41,41,11,"['astronomical-algorithms', 'hydrodynamic-modeling', 'hydrodynamics', 'llnl', 'math-physics', 'meshfree', 'python', 'simulations', 'simulations-physics', 'sph']","public",11,16,41
"GridDyn","LLNL/GridDyn","https://github.com/LLNL/GridDyn.git","https://github.com/LLNL/GridDyn","2016-08-11T19:40:08Z","2022-07-28T05:32:00Z","C++",83948,39,39,22,"['cpp', 'energy', 'simulation']","public",22,10,39
"qball","LLNL/qball","https://github.com/LLNL/qball.git","https://github.com/LLNL/qball","2016-06-28T23:32:31Z","2022-09-26T04:07:48Z","C++",100395,37,37,20,"['c-plus-plus', 'cpp', 'dft', 'molecular-dynamics', 'mpi', 'qbox', 'simulation', 'tddft']","public",20,18,37
"cardioid","LLNL/cardioid","https://github.com/LLNL/cardioid.git","https://github.com/LLNL/cardioid","2018-12-12T19:00:10Z","2022-09-29T02:16:34Z","C++",9556,34,34,14,"['application', 'cpp', 'simulation']","public",14,9,34
"acrotensor","LLNL/acrotensor","https://github.com/LLNL/acrotensor.git","https://github.com/LLNL/acrotensor","2017-09-19T21:35:11Z","2022-09-09T15:06:32Z","C++",218,33,33,3,"[]","public",3,1,33
"variorum","LLNL/variorum","https://github.com/LLNL/variorum.git","https://github.com/LLNL/variorum","2019-11-06T21:17:28Z","2022-09-30T00:05:20Z","C++",66665,32,32,15,"['c', 'cmake', 'hwloc', 'performance', 'performance-analysis', 'sampling', 'x86']","public",15,62,32
"quandary","LLNL/quandary","https://github.com/LLNL/quandary.git","https://github.com/LLNL/quandary","2021-01-11T20:14:32Z","2022-10-01T17:05:58Z","C++",18996,30,30,7,"[]","public",7,2,30
"Quicksilver","LLNL/Quicksilver","https://github.com/LLNL/Quicksilver.git","https://github.com/LLNL/Quicksilver","2017-10-31T23:08:38Z","2022-08-17T03:53:10Z","C++",249,27,27,25,"['cpp', 'monte-carlo', 'proxy-application']","public",25,9,27
"mgmol","LLNL/mgmol","https://github.com/LLNL/mgmol.git","https://github.com/LLNL/mgmol","2017-12-16T00:52:13Z","2022-01-03T14:02:39Z","C++",5566,26,26,11,"['cpp', 'molecular-dynamics', 'simulation']","public",11,9,26
"ravel","LLNL/ravel","https://github.com/LLNL/ravel.git","https://github.com/LLNL/ravel","2014-12-11T21:45:08Z","2022-06-04T16:21:39Z","C++",1488,26,26,10,"['data-viz', 'mpi']","public",10,8,26
"zero-rk","LLNL/zero-rk","https://github.com/LLNL/zero-rk.git","https://github.com/LLNL/zero-rk","2019-07-01T22:21:43Z","2022-03-30T19:39:14Z","C++",19678,25,25,14,"['application', 'cpp', 'simulation']","public",14,0,25
"Kripke","LLNL/Kripke","https://github.com/LLNL/Kripke.git","https://github.com/LLNL/Kripke","2017-11-02T22:07:20Z","2022-04-29T19:52:02Z","C++",1639,24,24,31,"['cpp', 'proxy-application']","public",31,7,24
"havoqgt","LLNL/havoqgt","https://github.com/LLNL/havoqgt.git","https://github.com/LLNL/havoqgt","2016-08-09T06:09:51Z","2022-09-07T15:24:21Z","C++",27712,24,24,11,"['cpp', 'graph']","public",11,1,24
"CARE","LLNL/CARE","https://github.com/LLNL/CARE.git","https://github.com/LLNL/CARE","2020-05-22T16:45:21Z","2022-09-15T22:59:24Z","C++",1078,22,22,4,"['gpu', 'gpu-acceleration', 'gpu-computing', 'gpu-programming', 'hpc', 'hpc-applications', 'portability', 'portable', 'portable-apps', 'portable-class-library', 'portable-executable', 'portable-library', 'portable-object', 'portableapps', 'radiuss']","public",4,30,22
"muster","LLNL/muster","https://github.com/LLNL/muster.git","https://github.com/LLNL/muster","2010-06-08T12:56:12Z","2020-12-21T02:58:48Z","C++",3656,22,22,11,"['cpp', 'mpi', 'parallel', 'parallel-computing']","public",11,2,22
"MemAxes","LLNL/MemAxes","https://github.com/LLNL/MemAxes.git","https://github.com/LLNL/MemAxes","2014-11-12T04:15:36Z","2022-09-10T18:15:07Z","C++",29976,21,21,3,"[]","public",3,3,21
"AMPE","LLNL/AMPE","https://github.com/LLNL/AMPE.git","https://github.com/LLNL/AMPE","2018-03-15T17:55:54Z","2022-10-02T01:53:29Z","C++",91383,21,21,9,"['amr', 'hypre', 'math-physics', 'phase-field', 'sundials']","public",9,2,21
"ExaCA","LLNL/ExaCA","https://github.com/LLNL/ExaCA.git","https://github.com/LLNL/ExaCA","2021-06-04T06:31:44Z","2022-09-06T18:25:21Z","C++",5904,20,20,7,"[]","public",7,16,20
"MemSurfer","LLNL/MemSurfer","https://github.com/LLNL/MemSurfer.git","https://github.com/LLNL/MemSurfer","2018-12-17T19:39:15Z","2022-09-19T03:18:07Z","C++",4568,19,19,6,"['analysis', 'computational-geometry', 'lipid', 'membranes']","public",6,11,19
"gtest-mpi-listener","LLNL/gtest-mpi-listener","https://github.com/LLNL/gtest-mpi-listener.git","https://github.com/LLNL/gtest-mpi-listener","2018-03-04T08:01:11Z","2021-08-08T04:00:00Z","C++",46,19,19,9,"['cpp', 'mpi', 'parallel', 'parallel-computing']","public",9,7,19
"Comb","LLNL/Comb","https://github.com/LLNL/Comb.git","https://github.com/LLNL/Comb","2018-09-27T16:45:00Z","2022-04-09T12:34:59Z","C++",894,18,18,6,"['cpp', 'performance', 'proxy-application']","public",6,5,18
"backstroke","LLNL/backstroke","https://github.com/LLNL/backstroke.git","https://github.com/LLNL/backstroke","2017-03-16T05:41:50Z","2022-06-17T20:41:13Z","C++",318,18,18,3,"['cpp']","public",3,0,18
"TopoMS","LLNL/TopoMS","https://github.com/LLNL/TopoMS.git","https://github.com/LLNL/TopoMS","2018-01-27T18:16:38Z","2022-05-29T21:13:06Z","C++",924,17,17,3,"['data-analysis', 'data-viz']","public",3,1,17
"apollo","LLNL/apollo","https://github.com/LLNL/apollo.git","https://github.com/LLNL/apollo","2017-06-20T19:24:51Z","2022-08-28T23:06:00Z","C++",1534,16,16,8,"['analytics-platform', 'distributed-computing', 'hpc', 'in-situ', 'machine-learning', 'middleware', 'monitoring', 'parallel-programming', 'performance', 'programming-model', 'runtime', 'sampling', 'tuning']","public",8,2,16
"devil_ray","LLNL/devil_ray","https://github.com/LLNL/devil_ray.git","https://github.com/LLNL/devil_ray","2019-12-09T21:14:11Z","2022-07-13T17:10:29Z","C++",41681,15,15,3,"['cpp']","public",3,26,15
"psuade","LLNL/psuade","https://github.com/LLNL/psuade.git","https://github.com/LLNL/psuade","2017-09-28T17:20:29Z","2022-04-24T06:26:37Z","C++",5591,15,15,11,"['math-physics', 'radiuss', 'uncertainty-quantification']","public",11,2,15
"ExaConstit","LLNL/ExaConstit","https://github.com/LLNL/ExaConstit.git","https://github.com/LLNL/ExaConstit","2019-10-11T15:48:38Z","2022-05-26T01:27:45Z","C++",957,15,15,6,"['application', 'finite-elements', 'gpu', 'math-physics', 'mfem']","public",6,11,15
"inq","LLNL/inq","https://github.com/LLNL/inq.git","https://github.com/LLNL/inq","2020-01-31T23:28:01Z","2022-10-10T11:53:12Z","C++",25990,14,14,2,"['dft', 'exchange-correlation-functionals', 'gpu-parallelization', 'hpc', 'inq', 'llnl', 'math-physics']","public",2,2,14
"ExaCMech","LLNL/ExaCMech","https://github.com/LLNL/ExaCMech.git","https://github.com/LLNL/ExaCMech","2019-08-05T19:34:41Z","2022-02-20T23:34:36Z","C++",496,13,13,0,"['gpu', 'math-physics']","public",0,8,13
"ygm","LLNL/ygm","https://github.com/LLNL/ygm.git","https://github.com/LLNL/ygm","2020-03-03T16:14:26Z","2022-08-22T17:48:49Z","C++",267,13,13,13,"[]","public",13,1,13
"parelag","LLNL/parelag","https://github.com/LLNL/parelag.git","https://github.com/LLNL/parelag","2017-07-10T18:17:58Z","2022-09-15T15:55:14Z","C++",3438,12,12,1,"['math-physics', 'parallel', 'parallel-computing', 'solver']","public",1,0,12
"smoothG","LLNL/smoothG","https://github.com/LLNL/smoothG.git","https://github.com/LLNL/smoothG","2018-02-02T17:43:52Z","2022-04-08T22:39:19Z","C++",2808,11,11,2,"['cpp', 'graph', 'math-physics', 'solver']","public",2,7,11
"mitos","LLNL/mitos","https://github.com/LLNL/mitos.git","https://github.com/LLNL/mitos","2015-01-19T22:12:58Z","2022-08-05T19:23:49Z","C++",144,11,11,6,"[]","public",6,3,11
"COGENT","LLNL/COGENT","https://github.com/LLNL/COGENT.git","https://github.com/LLNL/COGENT","2016-06-24T23:22:42Z","2022-04-12T22:37:45Z","C++",75474,11,11,4,"['cpp', 'simulation']","public",4,2,11
"PolyClipper","LLNL/PolyClipper","https://github.com/LLNL/PolyClipper.git","https://github.com/LLNL/PolyClipper","2020-06-19T19:17:46Z","2022-09-18T19:43:18Z","C++",614,11,11,2,"['math-physics']","public",2,1,11
"strawman","LLNL/strawman","https://github.com/LLNL/strawman.git","https://github.com/LLNL/strawman","2017-01-04T20:07:19Z","2022-09-20T09:15:43Z","C++",7296,10,10,3,"['data-viz', 'hpc', 'simulation']","public",3,4,10
"USER-EPH","LLNL/USER-EPH","https://github.com/LLNL/USER-EPH.git","https://github.com/LLNL/USER-EPH","2018-05-10T03:38:20Z","2022-01-27T06:36:55Z","C++",5919,9,9,4,"['cpp']","public",4,2,9
"saamge","LLNL/saamge","https://github.com/LLNL/saamge.git","https://github.com/LLNL/saamge","2016-08-25T18:46:15Z","2022-08-12T03:44:44Z","C++",698,9,9,1,"['cpp', 'math-physics']","public",1,0,9
"LaunchMON","LLNL/LaunchMON","https://github.com/LLNL/LaunchMON.git","https://github.com/LLNL/LaunchMON","2014-09-24T22:44:56Z","2022-08-22T16:15:24Z","C++",4148,9,9,9,"['cpp', 'hpc', 'parallel', 'parallel-computing']","public",9,12,9
"rover","LLNL/rover","https://github.com/LLNL/rover.git","https://github.com/LLNL/rover","2018-05-22T22:36:10Z","2020-12-01T19:26:02Z","C++",17253,9,9,1,"['gpu', 'mpi', 'parallel', 'parallel-computing', 'radiography', 'simulation', 'threads', 'visualization', 'xray']","public",1,0,9
